RENDERING NPI,PROVIDER LEGAL NAME,CALENDAR YEAR,DELIVERY SYSTEM,PROVIDER TYPE,AGE GROUP,ADV USER CNT,ADV USER ANNOTATION CODE,ADV SVC CNT,ADV  SVC ANNOTATION CODE,PREV USER CNT,PREV USER ANNOTATION CODE,PREV SVC CNT,PREV SVC ANNOTATION CODE,TXMT USER CNT,TXMT USER ANNOTATION CODE,TXMT SVC CNT,TXMT SVC ANNOTATION CODE,EXAM USER CNT,EXAM USER ANNOTATION CODE,EXAM SVC CNT,EXAM SVC ANNOTATION CODE
1902963051,KOHLI GAGANDEEP S,2018,FFS,RENDERING,AGE 21+,237,,1147,,44,,83,,108,,380,,105,,105,
1902964059,BUI PHUONG-LY T,2018,FFS,RENDERING,AGE 0-20,502,,5179,,374,,1211,,277,,1115,,335,,386,
1902964059,BUI PHUONG-LY T,2018,FFS,RENDERING,AGE 21+,261,,1751,,146,,290,,172,,434,,159,,159,
1902964836,BAYAT PAUL,2018,FFS,RENDERING,AGE 0-20,42,,170,,17,,27,,,1,,1,27,,27,
1902964836,BAYAT PAUL,2018,FFS,RENDERING,AGE 21+,167,,437,,36,,36,,60,,83,,86,,86,
1902964836,BAYAT PAUL,2018,PHP,RENDERING,AGE 21+,,1,,1,,1,0,,0,,0,,,1,,1
1902965759,GHOBASHY AYMAN M,2018,FFS,RENDERING,AGE 0-20,,1,,2,,1,,2,0,,0,,,1,,1
1902965759,GHOBASHY AYMAN M,2018,FFS,RENDERING,AGE 21+,,1,,1,,1,,1,,1,,1,,1,,1
1902965759,GHOBASHY AYMAN M,2018,GMC,RENDERING,AGE 0-20,838,,5832,,754,,2523,,192,,484,,609,,711,
1902965759,GHOBASHY AYMAN M,2018,GMC,RENDERING,AGE 21+,1294,,5911,,498,,546,,796,,2568,,865,,989,
1902967904,"LUCIO, JULITA MENDOZA, DDS",2018,FFS,RENDERING,AGE 0-20,,1,,2,,1,,1,,1,,1,,1,,1
1902967904,"LUCIO, JULITA MENDOZA, DDS",2018,FFS,RENDERING,AGE 21+,,1,,2,,1,,1,,1,,2,,1,,1
1902970775,NGUYEN TRANG,2018,GMC,RENDERING,AGE 21+,,1,,1,,1,,1,,1,,1,0,,0,
1902970783,KIM YANG H,2018,FFS,RENDERING,AGE 21+,,1,,2,,1,,1,,1,,2,,1,,1
1902972938,DAO TU T,2018,FFS,RENDERING,AGE 0-20,,1,,1,,1,0,,,1,,1,0,,0,
1902972938,DAO TU T,2018,FFS,RENDERING,AGE 21+,,1,,1,,1,0,,,1,,1,0,,0,
1902972938,DAO TU T,2018,PHP,RENDERING,AGE 0-20,149,,700,,103,,237,,64,,110,,82,,85,
1902972938,DAO TU T,2018,PHP,RENDERING,AGE 21+,62,,210,,16,,28,,45,,102,,18,,19,
1902973290,TRAN THE-HAO M,2018,FFS,RENDERING,AGE 0-20,839,,10275,,746,,2375,,471,,1287,,742,,886,
1902973290,TRAN THE-HAO M,2018,FFS,RENDERING,AGE 21+,441,,3900,,234,,451,,363,,1568,,274,,274,
1902975790,LAM TIEN T,2018,FFS,RENDERING,AGE 0-20,241,,3097,,232,,901,,80,,210,,230,,264,
1902975790,LAM TIEN T,2018,FFS,RENDERING,AGE 21+,173,,1453,,130,,130,,93,,276,,151,,151,
1902977069,"MOON, HYE WON DDS",2018,FFS,RENDERING,AGE 0-20,15,,69,,13,,28,,,1,,2,,1,,1
1902977069,"MOON, HYE WON DDS",2018,FFS,RENDERING,AGE 21+,38,,139,,20,,21,,16,,43,,25,,25,
1902983497,"TOM, RANDALL WILLIAM, DDS",2018,FFS,RENDERING,AGE 21+,,1,,1,,1,,1,0,,0,,,1,,1
1902989361,LOPEZ-QUIZON AMELIA,2018,FFS,RENDERING,AGE 0-20,,1,,2,,1,,1,,1,,2,,1,,1
1902989361,LOPEZ-QUIZON AMELIA,2018,FFS,RENDERING,AGE 21+,17,,50,,,1,,1,,1,,2,,1,,1
1912004250,LEE KANG K,2018,FFS,RENDERING,AGE 0-20,25,,217,,25,,73,,12,,40,,25,,35,
1912004250,LEE KANG K,2018,FFS,RENDERING,AGE 21+,69,,484,,51,,95,,45,,120,,59,,59,
1912007600,"MODI, TEJAS K DDS",2018,FFS,RENDERING,AGE 0-20,1414,,15346,,1146,,3890,,325,,683,,1246,,1396,
1912007600,"MODI, TEJAS K DDS",2018,FFS,RENDERING,AGE 21+,1005,,7319,,206,,396,,468,,1263,,757,,757,
1912008889,ADAMIAN JOSEPH,2018,FFS,RENDERING,AGE 21+,,1,,2,,1,,1,,1,,2,,1,,1
1912013905,RIVERA DANIEL A,2018,FFS,RENDERING,AGE 21+,,1,,1,,1,0,,,1,,1,0,,0,
1912017302,FARIA WAGNER D,2018,FFS,RENDERING,AGE 0-20,439,,2869,,229,,518,,194,,572,,294,,311,
1912017302,FARIA WAGNER D,2018,FFS,RENDERING,AGE 21+,724,,3360,,110,,164,,514,,2003,,374,,374,
1912020215,"BUI, THUY T, DDS., INC",2018,FFS,RENDERING,AGE 0-20,179,,1377,,165,,712,,55,,126,,160,,240,
1912020215,"BUI, THUY T, DDS., INC",2018,FFS,RENDERING,AGE 21+,231,,1396,,184,,327,,113,,327,,170,,170,
1912020959,"ALROUSAN, SABA A, DDS",2018,FFS,RENDERING,AGE 0-20,17,,57,,,1,,2,,1,,2,,1,,1
1912020959,"ALROUSAN, SABA A, DDS",2018,FFS,RENDERING,AGE 21+,26,,75,,,1,,1,18,,39,,,1,,1
1912020959,"ALROUSAN, SABA A, DDS",2018,GMC,RENDERING,AGE 0-20,,1,,1,,1,0,,,1,,1,0,,0,
1912020959,"ALROUSAN, SABA A, DDS",2018,GMC,RENDERING,AGE 21+,,1,,1,,1,0,,,1,,1,0,,0,
1912021924,BORHANI FARDAD,2018,FFS,RENDERING,AGE 0-20,694,,4212,,281,,618,,423,,1015,,311,,325,
1912021924,BORHANI FARDAD,2018,FFS,RENDERING,AGE 21+,409,,2513,,73,,144,,161,,283,,262,,262,
1912021957,CHO SUNG YUN C,2018,PHP,RENDERING,AGE 0-20,51,,286,,42,,153,,24,,24,,21,,21,
1912021957,CHO SUNG YUN C,2018,PHP,RENDERING,AGE 21+,,1,,2,,1,,1,,1,,1,,1,,1
1912028002,KHODAVERDIAN NJDEH,2018,FFS,RENDERING,AGE 0-20,46,,407,,36,,81,,30,,138,,38,,40,
1912028002,KHODAVERDIAN NJDEH,2018,FFS,RENDERING,AGE 21+,358,,3862,,252,,491,,300,,1786,,257,,258,
1912028002,KHODAVERDIAN NJDEH,2018,PHP,RENDERING,AGE 0-20,,1,,2,,1,,2,,1,,2,,1,,1
1912028002,KHODAVERDIAN NJDEH,2018,PHP,RENDERING,AGE 21+,23,,205,,16,,33,,17,,122,,18,,19,
1912033465,HSZIEH KEVIN CHIH W,2018,FFS,RENDERING,AGE 0-20,122,,889,,26,,45,,54,,592,,77,,77,
1912043597,KASPARIAN EDUARDO,2018,FFS,RENDERING,AGE 0-20,1369,,18611,,1181,,3270,,510,,1748,,1174,,1518,
1912044652,NGUYEN LIEN B,2018,FFS,RENDERING,AGE 0-20,598,,4248,,482,,1120,,140,,209,,501,,589,
1912045113,TING PEGGY K,2018,FFS,RENDERING,AGE 0-20,177,,1330,,108,,308,,78,,166,,108,,110,
1912045113,TING PEGGY K,2018,FFS,RENDERING,AGE 21+,235,,1133,,51,,53,,120,,319,,107,,107,
1912047549,"HUNG, KENT, DMD",2018,FFS,RENDERING,AGE 0-20,132,,1006,,107,,299,,33,,83,,91,,104,
1912047549,"HUNG, KENT, DMD",2018,FFS,RENDERING,AGE 21+,264,,1467,,131,,132,,106,,233,,113,,113,
1912047549,"HUNG, KENT, DMD",2018,PHP,RENDERING,AGE 0-20,71,,330,,60,,122,,11,,20,,70,,83,
1912047549,"HUNG, KENT, DMD",2018,PHP,RENDERING,AGE 21+,26,,168,,23,,23,,,1,,1,24,,25,
1912048562,CHTCHYAN SUREN A,2018,FFS,RENDERING,AGE 0-20,29,,115,,13,,25,,,1,,2,27,,27,
1912048562,CHTCHYAN SUREN A,2018,FFS,RENDERING,AGE 21+,116,,330,,17,,17,,47,,86,,71,,71,
1912049438,"MAK, HOMERO A, DDS",2018,FFS,RENDERING,AGE 21+,,1,,1,,1,0,,,1,,1,0,,0,
1912054271,"MENDIVIL, GUY W DDS",2018,FFS,RENDERING,AGE 0-20,1318,,3938,,,1,,2,926,,2686,,12,,13,
1912054271,"MENDIVIL, GUY W DDS",2018,FFS,RENDERING,AGE 21+,14,,33,,,1,,1,,1,,1,,1,,1
1912056722,"SHAH, RAJUL M DDS",2018,FFS,RENDERING,AGE 0-20,467,,6834,,413,,1829,,189,,699,,406,,538,
1912056722,"SHAH, RAJUL M DDS",2018,FFS,RENDERING,AGE 21+,510,,3371,,266,,387,,302,,1337,,389,,390,
1912057431,LICAUCO CECILE CATHE N,2018,FFS,RENDERING,AGE 0-20,41,,237,,16,,41,,24,,77,,24,,24,
1912057431,LICAUCO CECILE CATHE N,2018,FFS,RENDERING,AGE 21+,83,,343,,,1,,1,69,,270,,21,,21,
1912057456,NEDUNCHEZHIAN SANGEETHA,2018,FFS,RENDERING,AGE 0-20,118,,480,,50,,149,,52,,146,,49,,49,
1912057456,NEDUNCHEZHIAN SANGEETHA,2018,FFS,RENDERING,AGE 21+,137,,365,,15,,26,,95,,236,,26,,26,
1912057456,NEDUNCHEZHIAN SANGEETHA,2018,PHP,RENDERING,AGE 21+,,1,,1,,1,0,,,1,,1,0,,0,
1912063546,HAN JOHNNY S,2018,FFS,RENDERING,AGE 0-20,131,,846,,119,,233,,67,,198,,108,,131,
1912063546,HAN JOHNNY S,2018,FFS,RENDERING,AGE 21+,242,,1530,,162,,162,,195,,648,,139,,141,
1912064361,SHIEH PAUL S,2018,GMC,RENDERING,AGE 0-20,342,,1977,,258,,829,,132,,206,,245,,269,
1912064361,SHIEH PAUL S,2018,GMC,RENDERING,AGE 21+,509,,1924,,108,,146,,250,,641,,249,,298,
1912064361,"SHIEH, PAUL S, DDS",2018,GMC,RENDERING,AGE 0-20,342,,1977,,258,,829,,132,,206,,245,,269,
1912064361,"SHIEH, PAUL S, DDS",2018,GMC,RENDERING,AGE 21+,509,,1924,,108,,146,,250,,641,,249,,298,
1912064429,"KIM, SOO Y., DDS",2018,FFS,RENDERING,AGE 0-20,71,,408,,65,,173,,25,,110,,51,,60,
1912064429,"KIM, SOO Y., DDS",2018,FFS,RENDERING,AGE 21+,127,,795,,95,,188,,79,,333,,93,,93,
1912064668,DUMALAOG-CRUZ JOSEPHINE,2018,FFS,RENDERING,AGE 0-20,,1,,1,,1,,1,,1,,1,,1,,1
1912064668,DUMALAOG-CRUZ JOSEPHINE,2018,FFS,RENDERING,AGE 21+,,1,,2,,1,,1,,1,,1,,1,,1
1912065202,"YEE, GILBERT S, DDS",2018,FFS,RENDERING,AGE 0-20,96,,447,,71,,153,,42,,119,,26,,27,
1912065202,"YEE, GILBERT S, DDS",2018,FFS,RENDERING,AGE 21+,258,,740,,72,,85,,126,,247,,107,,107,
1912069170,NOURI SHAHRAM,2018,FFS,RENDERING,AGE 0-20,81,,559,,65,,110,,42,,252,,64,,72,
1912069170,NOURI SHAHRAM,2018,FFS,RENDERING,AGE 21+,149,,1063,,43,,59,,100,,682,,108,,108,
1912069899,VILLARROEL FERNANDO J,2018,FFS,RENDERING,AGE 21+,,1,,1,,1,0,,,1,,1,0,,0,
1912072935,"DONG, BRIAN W, DDS",2018,FFS,RENDERING,AGE 0-20,,1,,2,,1,,1,,1,,1,,1,,1
1912072935,"DONG, BRIAN W, DDS",2018,FFS,RENDERING,AGE 21+,,1,,2,,1,,2,,1,,2,,1,,1
1912075094,WU XIAO F,2018,FFS,RENDERING,AGE 0-20,152,,171,,,1,0,,15,,18,,0,,0,
1912075094,WU XIAO F,2018,FFS,RENDERING,AGE 21+,13,,13,,,1,0,,0,,0,,0,,0,
1912075094,WU XIAO F,2018,GMC,RENDERING,AGE 0-20,,1,,1,,1,0,,,1,,1,0,,0,
1912080409,NGHIEM VIET Q,2018,FFS,RENDERING,AGE 0-20,,1,,1,,1,,1,0,,0,,,1,,1
1912080409,NGHIEM VIET Q,2018,FFS,RENDERING,AGE 21+,17,,73,,,1,,1,13,,21,,11,,11,
1912080409,"NGHIEM, VIET QUOC, DDS",2018,FFS,RENDERING,AGE 0-20,,1,,1,,1,,1,0,,0,,,1,,1
1912080409,"NGHIEM, VIET QUOC, DDS",2018,FFS,RENDERING,AGE 21+,17,,73,,,1,,1,13,,21,,11,,11,
1912096116,"LOTUACO, RAYMOND, DDS INC",2018,PHP,RENDERING,AGE 0-20,,1,,2,,1,,2,,1,,2,,1,,2
1912096116,"LOTUACO, RAYMOND, DDS INC",2018,PHP,RENDERING,AGE 21+,13,,92,,11,,33,,,1,,2,12,,20,
1912103912,BUI JAMES Q,2018,FFS,RENDERING,AGE 0-20,50,,496,,48,,171,,26,,76,,48,,76,
1912103912,BUI JAMES Q,2018,FFS,RENDERING,AGE 21+,70,,384,,53,,97,,30,,66,,54,,54,
1912108564,"CHAN, SIU WAN, DDS",2018,FFS,RENDERING,AGE 0-20,602,,8800,,583,,2136,,191,,484,,583,,854,
1912108564,"CHAN, SIU WAN, DDS",2018,FFS,RENDERING,AGE 21+,50,,415,,35,,69,,20,,55,,36,,36,
1912109299,ABELSON SIGMUND H,2018,FFS,RENDERING,AGE 0-20,101,,339,,51,,68,,70,,143,,43,,44,
1912109299,ABELSON SIGMUND H,2018,FFS,RENDERING,AGE 21+,667,,2100,,90,,90,,487,,1000,,228,,228,
1912113598,KIM BERNARD E,2018,FFS,RENDERING,AGE 0-20,583,,5330,,530,,1461,,215,,766,,490,,590,
1912113598,KIM BERNARD E,2018,FFS,RENDERING,AGE 21+,,1,,2,,1,,1,,1,,1,,1,,1
1912114059,MANOUCHEHRI ALI,2018,FFS,RENDERING,AGE 0-20,7384,,94555,,6851,,22278,,2993,,17664,,7027,,9337,
1912114059,MANOUCHEHRI ALI,2018,FFS,RENDERING,AGE 21+,,1,,1,,1,0,,0,,0,,0,,0,
1912114059,MANOUCHEHRI ALI,2018,PHP,RENDERING,AGE 0-20,,1,,2,,1,0,,,1,,1,,1,,1
1912117078,RIVAS CARLOS A,2018,FFS,RENDERING,AGE 0-20,703,,7823,,542,,1298,,397,,1516,,620,,677,
1912117078,RIVAS CARLOS A,2018,FFS,RENDERING,AGE 21+,528,,3998,,101,,104,,293,,969,,403,,408,
1912117706,RICHARDS JR LIONEL W,2018,FFS,RENDERING,AGE 0-20,,1,,1,,1,0,,,1,,1,0,,0,
1912117706,RICHARDS JR LIONEL W,2018,FFS,RENDERING,AGE 21+,,1,,1,,1,0,,,1,,1,0,,0,
1912118480,PHAN PAULINE L,2018,FFS,RENDERING,AGE 0-20,26,,140,,21,,42,,,1,,2,25,,27,
1912118480,PHAN PAULINE L,2018,FFS,RENDERING,AGE 21+,34,,167,,24,,24,,21,,52,,29,,29,
1912123035,DUONG THANG V,2018,FFS,RENDERING,AGE 0-20,188,,2103,,177,,666,,86,,385,,170,,242,
1912123035,DUONG THANG V,2018,FFS,RENDERING,AGE 21+,220,,1499,,92,,104,,153,,624,,154,,154,
1912127093,ALHASSAN MELATH K,2018,FFS,RENDERING,AGE 0-20,488,,1683,,195,,450,,24,,55,,407,,422,
1912127093,ALHASSAN MELATH K,2018,FFS,RENDERING,AGE 21+,1263,,3730,,231,,419,,338,,1117,,960,,960,
1912127093,ALHASSAN MELATH K,2018,PHP,RENDERING,AGE 0-20,19,,64,,,1,,2,,1,,1,16,,17,
1912127093,ALHASSAN MELATH K,2018,PHP,RENDERING,AGE 21+,47,,152,,11,,16,,22,,73,,27,,29,
1912134784,LIU CHUPING,2018,FFS,RENDERING,AGE 0-20,4223,,27326,,1840,,3740,,2729,,12340,,1736,,1799,
1912146598,HO MICHAEL H,2018,FFS,RENDERING,AGE 0-20,71,,530,,45,,148,,35,,134,,66,,72,
1912146598,HO MICHAEL H,2018,FFS,RENDERING,AGE 21+,262,,1447,,51,,93,,147,,712,,239,,242,
1912153297,CORTES CLAUDIA P,2018,FFS,RENDERING,AGE 0-20,311,,3714,,302,,913,,157,,437,,289,,393,
1912153297,CORTES CLAUDIA P,2018,FFS,RENDERING,AGE 21+,14,,106,,13,,14,,,1,,1,13,,13,
1912163692,"DUONG, MICHELLE DDS",2018,FFS,RENDERING,AGE 0-20,1813,,29959,,1744,,6569,,932,,5199,,1734,,2458,
1912163692,"DUONG, MICHELLE DDS",2018,FFS,RENDERING,AGE 21+,340,,2786,,205,,406,,218,,1279,,268,,268,
1912163692,"DUONG, MICHELLE DDS",2018,PHP,RENDERING,AGE 0-20,224,,2231,,214,,575,,36,,59,,215,,241,
1912163692,"DUONG, MICHELLE DDS",2018,PHP,RENDERING,AGE 21+,59,,290,,41,,85,,12,,15,,53,,55,
1912164468,PRATER SHAHRZAD S,2018,FFS,RENDERING,AGE 0-20,25,,70,,,1,0,,,1,,1,0,,0,
1912164468,PRATER SHAHRZAD S,2018,FFS,RENDERING,AGE 21+,,1,,1,,1,0,,0,,0,,0,,0,
1912164609,RODRIGUEZ EFREN P,2018,FFS,RENDERING,AGE 0-20,86,,448,,77,,92,,44,,105,,40,,46,
1912164609,RODRIGUEZ EFREN P,2018,FFS,RENDERING,AGE 21+,159,,878,,99,,99,,88,,206,,66,,66,
1912167479,GORTHI BHARATHI,2018,FFS,RENDERING,AGE 0-20,,1,,2,,1,,2,0,,0,,,1,,1
1912167479,GORTHI BHARATHI,2018,FFS,RENDERING,AGE 21+,27,,106,,,1,,2,14,,18,,16,,16,
1912179904,SAHAKI IRINA M,2018,FFS,RENDERING,AGE 0-20,30,,190,,26,,68,,11,,17,,26,,33,
1912179904,SAHAKI IRINA M,2018,FFS,RENDERING,AGE 21+,139,,737,,75,,153,,48,,143,,123,,125,
1912179904,SAHAKI IRINA M,2018,PHP,RENDERING,AGE 0-20,54,,346,,47,,120,,16,,49,,47,,61,
1912179904,SAHAKI IRINA M,2018,PHP,RENDERING,AGE 21+,146,,809,,95,,197,,45,,161,,127,,142,
1912184094,"VILLARREAL, HECTOR A, DDS",2018,FFS,RENDERING,AGE 0-20,86,,949,,77,,305,,37,,83,,78,,104,
1912184094,"VILLARREAL, HECTOR A, DDS",2018,FFS,RENDERING,AGE 21+,157,,918,,89,,178,,70,,257,,136,,136,
1912191073,NGUYEN STEPHANIE-T,2018,FFS,RENDERING,AGE 0-20,3191,,27103,,2207,,6186,,2151,,11964,,1881,,1922,
1912191073,NGUYEN STEPHANIE-T,2018,FFS,RENDERING,AGE 21+,128,,474,,29,,56,,72,,216,,44,,45,
1912191073,NGUYEN STEPHANIE-T,2018,GMC,RENDERING,AGE 0-20,,1,,1,,1,0,,,1,,1,0,,0,
1912191073,NGUYEN STEPHANIE-T,2018,GMC,RENDERING,AGE 21+,,1,,1,,1,0,,,1,,1,0,,0,
1912191073,NGUYEN STEPHANIE-T,2018,PHP,RENDERING,AGE 0-20,711,,5731,,573,,2089,,314,,1233,,607,,723,
1912191073,NGUYEN STEPHANIE-T,2018,PHP,RENDERING,AGE 21+,406,,2414,,128,,240,,236,,1262,,332,,340,
1912197062,"EBRAMI, IRAJ, DDS INC",2018,PHP,RENDERING,AGE 0-20,16,,140,,15,,80,,,1,,1,16,,32,
1912197062,"EBRAMI, IRAJ, DDS INC",2018,PHP,RENDERING,AGE 21+,27,,262,,26,,124,,,1,,1,27,,56,
1912198938,ASUNCION MARIA THERES C,2018,FFS,RENDERING,AGE 0-20,39,,272,,30,,74,,18,,45,,28,,35,
1912198938,ASUNCION MARIA THERES C,2018,FFS,RENDERING,AGE 21+,101,,546,,72,,136,,32,,96,,84,,84,
1912201831,RASTOGI MANOJ,2018,FFS,RENDERING,AGE 0-20,28,,166,,19,,66,,15,,26,,22,,23,
1912201831,RASTOGI MANOJ,2018,FFS,RENDERING,AGE 21+,72,,293,,11,,11,,43,,101,,47,,47,
1912203100,ELNAGGAR MAGED M,2018,FFS,RENDERING,AGE 0-20,323,,2948,,241,,715,,152,,623,,296,,348,
1912203100,ELNAGGAR MAGED M,2018,FFS,RENDERING,AGE 21+,966,,7295,,207,,403,,831,,4097,,574,,574,
1912223439,LEQUANG MATHIEU,2018,FFS,RENDERING,AGE 0-20,106,,331,,73,,166,,54,,90,,73,,73,
1912223439,LEQUANG MATHIEU,2018,FFS,RENDERING,AGE 21+,489,,1443,,126,,248,,392,,1038,,148,,148,
1912238601,ECHEVERRY CESAR A,2018,FFS,RENDERING,AGE 0-20,232,,1839,,205,,601,,106,,271,,201,,224,
1912238601,ECHEVERRY CESAR A,2018,FFS,RENDERING,AGE 21+,229,,1180,,95,,183,,126,,312,,144,,144,
1912243601,ATALLA JOSEPH MINA Y,2018,FFS,RENDERING,AGE 0-20,,1,,2,,1,,1,,1,,1,,1,,1
1912243601,ATALLA JOSEPH MINA Y,2018,FFS,RENDERING,AGE 21+,30,,101,,,1,,1,,1,,2,22,,22,
1912244864,WEBBER DAMON D,2018,FFS,RENDERING,AGE 0-20,19,,75,,14,,31,,,1,,2,17,,18,
1912244864,WEBBER DAMON D,2018,FFS,RENDERING,AGE 21+,48,,180,,26,,26,,22,,84,,29,,29,
1912246356,"PARK, JINO DDS",2018,FFS,RENDERING,AGE 0-20,1005,,16457,,671,,1682,,995,,11657,,936,,937,
1912246356,"PARK, JINO DDS",2018,FFS,RENDERING,AGE 21+,18,,160,,15,,23,,18,,111,,,1,,1
1912246810,GILL SIMERDEEP K,2018,FFS,RENDERING,AGE 21+,,1,,1,,1,0,,,1,,1,0,,0,
1912255860,RAZAVI TARANEH,2018,FFS,RENDERING,AGE 0-20,29,,386,,27,,128,,17,,65,,27,,36,
1912255860,RAZAVI TARANEH,2018,FFS,RENDERING,AGE 21+,126,,1292,,92,,181,,108,,654,,102,,102,
1912255860,RAZAVI TARANEH,2018,PHP,RENDERING,AGE 0-20,44,,169,,30,,85,,14,,16,,16,,16,
1912280546,NARASIMHAIAH PUSHPAVATHI,2018,FFS,RENDERING,AGE 21+,,1,,2,,1,,1,,1,,2,,1,,1
1912281700,MUN HYO J,2018,FFS,RENDERING,AGE 0-20,160,,354,,,1,0,,96,,112,,92,,92,
1912281700,MUN HYO J,2018,FFS,RENDERING,AGE 21+,92,,163,,,1,0,,60,,74,,44,,44,
1912282203,NGUYEN THOMAS B,2018,FFS,RENDERING,AGE 0-20,4117,,25413,,3262,,7598,,1089,,4220,,2669,,2780,
1912282203,NGUYEN THOMAS B,2018,PHP,RENDERING,AGE 0-20,,1,,1,,1,0,,,1,,1,0,,0,
1912282880,CHAU FOUY K,2018,FFS,RENDERING,AGE 0-20,14,,54,,,1,0,,14,,44,,,1,,1
1912290412,LEUNG CHARLES C,2018,FFS,RENDERING,AGE 0-20,425,,9648,,276,,811,,416,,4288,,369,,369,
1912290412,LEUNG CHARLES C,2018,GMC,RENDERING,AGE 0-20,208,,1597,,58,,93,,201,,314,,0,,0,
1912291741,ERFAN ROJIN,2018,FFS,RENDERING,AGE 21+,,1,,1,,1,0,,,1,,1,0,,0,
1912291741,ERFAN ROJIN,2018,PHP,RENDERING,AGE 0-20,,1,,1,,1,0,,,1,,1,0,,0,
1912291741,ERFAN ROJIN,2018,PHP,RENDERING,AGE 21+,16,,23,,,1,,1,14,,17,,,1,,1
1912297771,RYAN SUSAN L,2018,FFS,RENDERING,AGE 0-20,581,,11443,,515,,1179,,580,,7947,,558,,558,
1912297771,RYAN SUSAN L,2018,FFS,RENDERING,AGE 21+,,1,,2,,1,,1,,1,,1,,1,,1
1912322751,MORRAR SARAH T,2018,FFS,RENDERING,AGE 0-20,5445,,60927,,4786,,13190,,1503,,3972,,4549,,5367,
1912322751,MORRAR SARAH T,2018,FFS,RENDERING,AGE 21+,,1,,1,,1,0,,0,,0,,0,,0,
1912350828,CHUNG CHOON,2018,PHP,RENDERING,AGE 0-20,,1,,1,,1,0,,,1,,1,0,,0,
1912352360,HYUNJIN CHOI,2018,FFS,RENDERING,AGE 0-20,349,,2907,,304,,862,,112,,287,,305,,308,
1912352360,HYUNJIN CHOI,2018,FFS,RENDERING,AGE 21+,146,,1225,,54,,82,,85,,281,,67,,67,
1912352360,HYUNJIN CHOI,2018,PHP,RENDERING,AGE 0-20,,1,,2,,1,,1,0,,0,,,1,,1
1912362633,MNATSAKANYAN BELLA,2018,FFS,RENDERING,AGE 0-20,32,,266,,27,,76,,23,,115,,31,,38,
1912362633,MNATSAKANYAN BELLA,2018,FFS,RENDERING,AGE 21+,346,,2201,,165,,286,,281,,1066,,235,,235,
1912362633,MNATSAKANYAN BELLA,2018,PHP,RENDERING,AGE 21+,,1,,2,,1,0,,,1,,2,,1,,1
1912367673,HUA SPENCER S,2018,PHP,RENDERING,AGE 0-20,39,,199,,31,,95,,16,,26,,26,,26,
1912367673,HUA SPENCER S,2018,PHP,RENDERING,AGE 21+,38,,215,,13,,46,,34,,127,,,1,,2
1912380312,SATVAT NAZILA,2018,FFS,RENDERING,AGE 0-20,734,,7406,,611,,1690,,251,,714,,608,,687,
1912380312,SATVAT NAZILA,2018,FFS,RENDERING,AGE 21+,,1,,1,,1,0,,,1,,1,0,,0,
1912380312,SATVAT NAZILA,2018,PHP,RENDERING,AGE 0-20,,1,,1,,1,,1,0,,0,,,1,,1
1912380312,SATVAT NAZILA,2018,PHP,RENDERING,AGE 21+,,1,,1,,1,0,,0,,0,,,1,,1
1912384819,HUANG SHIANG B,2018,FFS,RENDERING,AGE 0-20,2017,,13261,,1223,,2726,,1072,,4079,,1171,,1199,
1912384819,HUANG SHIANG B,2018,FFS,RENDERING,AGE 21+,45,,293,,21,,42,,21,,40,,24,,24,
1912394370,NAYYAR SHIKHA,2018,FFS,RENDERING,AGE 0-20,576,,5994,,423,,1321,,305,,975,,376,,376,
1912394370,NAYYAR SHIKHA,2018,FFS,RENDERING,AGE 21+,31,,128,,,1,0,,15,,35,,24,,24,
1912404146,LAI ALBERT,2018,FFS,RENDERING,AGE 0-20,278,,1072,,97,,291,,113,,288,,140,,140,
1912404146,LAI ALBERT,2018,FFS,RENDERING,AGE 21+,231,,587,,21,,41,,112,,229,,95,,95,
1912421736,PANDHER NAVKIRANDEEP K,2018,FFS,RENDERING,AGE 0-20,799,,3903,,474,,1652,,248,,505,,536,,550,
1912421736,PANDHER NAVKIRANDEEP K,2018,FFS,RENDERING,AGE 21+,560,,1628,,85,,139,,330,,727,,202,,202,
1912440546,SALIMNIA AARON,2018,PHP,RENDERING,AGE 21+,,1,,1,,1,0,,,1,,1,0,,0,
1912455262,CHANG MATTHEW T,2018,FFS,RENDERING,AGE 0-20,195,,632,,124,,227,,55,,100,,122,,122,
1912455262,CHANG MATTHEW T,2018,FFS,RENDERING,AGE 21+,183,,485,,28,,29,,81,,242,,108,,109,
1912486846,MUGATASH IMAD T,2018,FFS,RENDERING,AGE 0-20,1935,,13158,,1614,,3652,,639,,1115,,1496,,1498,
1912486846,MUGATASH IMAD T,2018,FFS,RENDERING,AGE 21+,,1,,1,,1,,1,0,,0,,0,,0,
1912489394,GOLNAZARIAN TALIN,2018,FFS,RENDERING,AGE 0-20,36,,198,,24,,52,,,1,,2,20,,20,
1912489394,GOLNAZARIAN TALIN,2018,FFS,RENDERING,AGE 21+,43,,156,,11,,18,,24,,51,,19,,19,
1912489394,GOLNAZARIAN TALIN,2018,PHP,RENDERING,AGE 0-20,31,,137,,21,,59,,,1,,2,23,,23,
1912489394,GOLNAZARIAN TALIN,2018,PHP,RENDERING,AGE 21+,,1,,2,,1,,1,,1,,1,,1,,1
1912491481,MANN SAVERA,2018,FFS,RENDERING,AGE 0-20,396,,1671,,111,,286,,198,,507,,241,,241,
